OBJECTID,SWID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,REG_ID,STATUSDATE,OWNER,CLOSE_DATE,PERMIT_NO,ARC,ID_COUNTY,ID_TRACT_00,ID_TRACT_10,ID_TRACT_20,ID_BLKGRP_00,ID_BLKGRP_10,ID_BLKGRP_20
9671,785093,LAURENS COUNTY SOLID WASTE TRANSFER STATION,PO BOX 219,PINEVILLE,NC,28134,NOT AVAILABLE,(803) 547-3184,TRANSFER,OPEN,LAURENS,37119,USA,35.080411999714,-80.8875861003182,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://deq.nc.gov/about/divisions/waste-management/solid-waste-section,1645401600000,GEOCODE,1649376000000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,37119,NA,NA,NA,NA,NA,NA
9672,785094,"HR GARRETT, INC. (MICHAELA ST. LCD & YT LF)",MICHAELA STREET,GRAY COURT,SC,29645,NOT AVAILABLE,(864) 876-2262,C&D,CLOSED,LAURENS,45059,USA,34.5675788999463,-82.0913196999442,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45059,NA,NA,NA,NA,NA,NA
9673,785095,HR GARRETT HARRIS ROAD LCD LF,500 FT NW OF SC 72 & MILESTONE RD,GRAY COURT,SC,29645,NOT AVAILABLE,(864) 876-2262,C&D,CLOSED,LAURENS,45063,USA,33.8360810001381,-81.1637245002854,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45063,NA,NA,NA,NA,NA,NA
9674,785096,MICHELIN AMERICA'S RESEARCH AND DEVELOPMENT CORP (M.A.R.C.) LANDFIL,2440 HIGHWAY 39,MOUNTVILLE,SC,29370,NOT AVAILABLE,(864) 683-1319,MUNICIPAL,CLOSED,LAURENS,45059,USA,34.3923955995773,-82.0291825000723,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45059,NA,NA,NA,NA,NA,NA
9675,785097,FISH HATCHERY CDR,3553 FISH HATCHERY RD,LEXINGTON,SC,29053,NOT AVAILABLE,(803) 331-0091,C&D,OPEN,LEXINGTON,45063,USA,33.8652446003581,-81.1338471998884,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45063,NA,NA,NA,NA,NA,NA
9676,785098,TOWN OF BATESBURG-LEESVILLE LCD,N. LEE ST @ TOWN LIMIT,BATESBURG-LEESVILLE,SC,29070,NOT AVAILABLE,(803) 532-6410,MUNICIPAL,OPEN,LEXINGTON,45063,USA,33.9251929996573,-81.5201113003961,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45063,NA,NA,NA,NA,NA,NA
9677,785099,378 RECYCLE CENTER CLASS 1 LANDFILL,1848 OLD ORANGEBURG ROAD,LEXINGTON,SC,29072,NOT AVAILABLE,(803) 951-3744,MUNICIPAL,OPEN,LEXINGTON,45063,USA,33.8930394000483,-81.2069986001053,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45063,NA,NA,NA,NA,NA,NA
9678,785100,SOUTHEASTERN DISPOSAL,104 OMAR CT,GILBERT,SC,29054,NOT AVAILABLE,(704) 421-3067,MUNICIPAL,OPEN,LEXINGTON,45063,USA,33.9667217995714,-81.35481299992,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45063,NA,NA,NA,NA,NA,NA
9679,785101,CMC LEXINGTON,661 NEELY WINGARD RD,LEXINGTON,SC,29054,NOT AVAILABLE,(803) 960-5244,MUNICIPAL,OPEN,LEXINGTON,45063,USA,33.8809871095675,-81.37435536241,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,IMAGERY,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45063,NA,NA,NA,NA,NA,NA
9680,785102,HIGHWAY 378 LCD&YT LANDFILL (S&T GRADING),1848 OLD ORANGEBURG ROAD,LEXINGTON,SC,29072,NOT AVAILABLE,(803) 951-3744,C&D,CLOSED,LEXINGTON,45063,USA,33.8930394000483,-81.2069986001053,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45063,NA,NA,NA,NA,NA,NA
9681,785103,SOX AND SONS CONSTRUCTION CO,PO BOX 3875,WEST COLUMBIA,SC,29171,NOT AVAILABLE,(803) 796-9349,C&D,CLOSED,LEXINGTON,45063,USA,33.9899999998002,-81.0699998995757,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45063,NA,NA,NA,NA,NA,NA
9682,785104,SLIGH PROPERTIES LCD&YT LANDFILL (SMITH),106 E. MAIN ST.,LEXINGTON,SC,29072,NOT AVAILABLE,(803) 957-4998,MUNICIPAL,CLOSED,LEXINGTON,45063,USA,33.9822712998807,-81.2371469004091,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45063,NA,NA,NA,NA,NA,NA
9683,785105,OSWALD LUMBER C&D AND LCD LANDFILL,P.O. BOX 3129,LEESVILLE,SC,29070,NOT AVAILABLE,(803) 532-9226,MUNICIPAL,CLOSED,LEXINGTON,45063,USA,33.9227738997957,-81.449871699919,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45063,NA,NA,NA,NA,NA,NA
9684,785106,378 RECYCLE CENTER,5040 SUNSET BLVD.,LEXINGTON,SC,29072,NOT AVAILABLE,(803) 951-3744,MUNICIPAL,CLOSED,LEXINGTON,45063,USA,34.009876300351,-81.1921823997979,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45063,NA,NA,NA,NA,NA,NA
9685,785107,SCE&G - MCMEEKIN,MAIL CODE 175,COLUMBIA,SC,29218,NOT AVAILABLE,(803) 217-9617,MUNICIPAL,CLOSED,LEXINGTON,45079,USA,34.0047807002692,-81.0344051997401,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45079,NA,NA,NA,NA,NA,NA
9686,785108,AMERICAN FUEL HARVESTER INC CDR,6701 LUMBER MILL COURT,SELLERS,SC,29592,NOT AVAILABLE,(484) 903-3203,C&D,OPEN,MARION,45067,USA,34.2832115998355,-79.4739945995711,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45067,NA,NA,NA,NA,NA,NA
9687,785109,SANDHILLS REG,2005 ROLLING ROAD,GREENSBORO,NC,27403,NOT AVAILABLE,(336) 230-0896,MUNICIPAL,OPEN,MARLBORO,37081,USA,36.0760745000382,-79.8220359995617,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.nc.gov/about/divisions/waste-management/solid-waste-section,1645401600000,GEOCODE,1649376000000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,37081,NA,NA,NA,NA,NA,NA
9688,785110,TOWN OF MCCORMICK LCD&YT LANDFIL,TROY WEST RD,MCCORMICK,SC,29835,NOT AVAILABLE,(864) 465-2225,MUNICIPAL,CLOSED,MCCORMICK,45065,USA,33.8908431000291,-82.2849230997213,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45065,NA,NA,NA,NA,NA,NA
9689,785111,"SRR, LLC",325 C AND D LN,NEWBERRY,SC,29108,NOT AVAILABLE,(919) 436-3570,MUNICIPAL,OPEN,NEWBERRY,45071,USA,34.2703013003648,-81.640228500345,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45071,NA,NA,NA,NA,NA,NA
9690,785112,NEW CENTURY CONSTRUCTION CDR,1437 DAVIS MILL RD,SENECA,SC,29678,NOT AVAILABLE,(864) 601-0515,C&D,OPEN,OCONEE,45073,USA,34.6956728373316,-82.9026968362899,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,IMAGERY,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,in ARC,45073,45073030702,45073030702,45073030702,450730307021,450730307021,450730307021
9691,785113,OCONEE CO CAMP RD CDR,257 CAMP ROAD,WALHALLA,SC,29691,NOT AVAILABLE,(864) 888-1440,C&D,OPEN,OCONEE,45073,USA,34.724173819766,-83.11204161303,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,IMAGERY,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,in ARC,45073,45073030500,45073030500,45073030500,450730305001,450730305001,450730305001
9692,785114,WELLS HWY LCD&YT LF (FORMERLY WHITE),1437 DAVIS MILL ROAD,SENECA,SC,29678,NOT AVAILABLE,(864) 888-3001,MUNICIPAL,OPEN,OCONEE,45073,USA,34.6957566397572,-82.9024244793063,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,IMAGERY,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,in ARC,45073,45073030702,45073030702,45073030702,450730307021,450730307021,450730307021
9693,785115,CLEMSON-SENECA LCD LANDFILL,1345 RETURN CHURCH ROAD,SENECA,SC,29678,NOT AVAILABLE,(864) 710-4609,MUNICIPAL,OPEN,OCONEE,45073,USA,34.6230480000652,-83.0333020000872,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,in ARC,45073,45073030900,45073030902,45073030904,450730309001,450730309021,450730309041
9694,785116,WOOD LCD&YT LANDFILL,HIGHWAY 130,SALEM,SC,29676,NOT AVAILABLE,(864) 638-9293,MUNICIPAL,CLOSED,OCONEE,45073,USA,34.8893239002778,-82.975731900207,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,in ARC,45073,45073030200,45073030200,45073030201,450730302002,450730302002,450730302012
9695,785117,WESTPOINT HOME ISW LF (FORMERLY J.P. STEVENS & CO),500 WEST CHERRY ROAD,CLEMSON,SC,29631,NOT AVAILABLE,(864) 653-2600,MUNICIPAL,CLOSED,OCONEE,45073,USA,34.6487760003122,-82.8656779997398,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,IMAGERY,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,in ARC,45073,45073030702,45073030702,45073030702,450730307022,450730307022,450730307023
9696,785118,OCONEE NUCLEAR,7800 ROCHESTER HWY.,SENECA,SC,29672,NOT AVAILABLE,(864) 873-3478,MUNICIPAL,CLOSED,OCONEE,45073,USA,34.8065360997613,-82.9079498995682,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,in ARC,45073,45073030200,45073030200,45073030202,450730302003,450730302005,450730302023
9697,785119,BREWER,1191 WHITE SANDS DR,HOLLY HILL,SC,29059,NOT AVAILABLE,(843) 496-9913,MUNICIPAL,OPEN,ORANGEBURG,45075,USA,33.2847227002924,-80.4376719999628,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45075,NA,NA,NA,NA,NA,NA
9698,785120,SPIRES LCD&YT LANDFILL,301 HUMMINGBIRD LN,CORDOVA,SC,29039,NOT AVAILABLE,(803) 536-1341,MUNICIPAL,CLOSED,ORANGEBURG,45075,USA,33.4323719998679,-80.9016970001164,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45075,NA,NA,NA,NA,NA,NA
9699,785121,SCE&G - COPE,MAIL CODE 175,COLUMBIA,SC,29218,NOT AVAILABLE,(803) 217-9617,MUNICIPAL,CLOSED,ORANGEBURG,45079,USA,34.0047807002692,-81.0344051997401,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45079,NA,NA,NA,NA,NA,NA
9700,785122,RANDY THOMAS LAND-CLEARING DEBRIS LANDFILL,236 LAKEVIEW HEIGHTS ROAD,PICKENS,SC,29671,NOT AVAILABLE,(864) 878-0330,C&D,CLOSED,PICKENS,45077,USA,34.9131370999972,-82.7246194995902,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,in ARC,45077,45077010402,45077010402,45077010405,450770104022,450770104022,450770104052
9701,785123,WALTER MOODY LCD LANDFILL,918 FIVE FORKS ROAD,LIBERTY,SC,29657,NOT AVAILABLE,(864) 843-9624,MUNICIPAL,CLOSED,PICKENS,45077,USA,34.7660889999075,-82.6603089998604,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,IMAGERY,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,in ARC,45077,45077011003,45077011003,45077011003,450770110031,450770110031,450770110031
9702,785124,RICHARDSON CONSTRUCTION CO CDR,6806 MONTICELLO ROAD,COLUMBIA,SC,29203,NOT AVAILABLE,(803) 786-9741,C&D,OPEN,RICHLAND,45079,USA,34.0743710001216,-81.0620328001735,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45079,NA,NA,NA,NA,NA,NA
9703,785125,ROLLING ROCKS CDR,1050 HOWARD COOGLER RD,IRMO,SC,29063,NOT AVAILABLE,(803) 206-5004,C&D,OPEN,RICHLAND,45079,USA,34.115450600365,-81.1859243000663,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45079,NA,NA,NA,NA,NA,NA
9704,785126,CAROLINA CONCRETE & ASPHALT CDR - HMH CONTRACTORS,6421 FAIRFIELD RD,COLUMBIA,SC,29203,NOT AVAILABLE,(803) 333-0599,C&D,OPEN,RICHLAND,45079,USA,34.07432720044,-81.0233306000271,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,IMAGERY,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45079,NA,NA,NA,NA,NA,NA
9705,785127,RICHLAND CO,1070 CAUGHMAN ROAD,COLUMBIA,SC,29203,NOT AVAILABLE,(803) 576-2390,MUNICIPAL,OPEN,RICHLAND,45079,USA,34.1324361003458,-81.1136385998415,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45079,NA,NA,NA,NA,NA,NA
9706,785128,IP - EASTOVER,4001 MCCORDS FERRY RD,EASTOVER,SC,29044,NOT AVAILABLE,(803) 353-7639,MUNICIPAL,OPEN,RICHLAND,45079,USA,33.8781440998704,-80.6592643001073,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,IMAGERY,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45079,NA,NA,NA,NA,NA,NA
9707,785129,DOMINION - WATEREE STA,142 WATEREE STATION ROAD,EASTOVER,SC,29044,NOT AVAILABLE,(803) 217-4021,MUNICIPAL,OPEN,RICHLAND,45079,USA,33.8259052997898,-80.626887799932,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,IMAGERY,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45079,NA,NA,NA,NA,NA,NA
9708,785130,CAROLINA WRECKING CDR,631 ELMWOOD AVE,COLUMBIA,SC,29201,NOT AVAILABLE,(803) 333-0599,C&D,CLOSED,RICHLAND,45079,USA,34.0148300000046,-81.0494139997563,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,IMAGERY,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45079,NA,NA,NA,NA,NA,NA
9709,785131,CAROLINA CONCRETE & ASPHALT CDR,6421 FAIRFIELD RD,COLUMBIA,SC,29203,NOT AVAILABLE,(803) 333-0599,C&D,CLOSED,RICHLAND,45079,USA,34.07432720044,-81.0233306000271,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,IMAGERY,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45079,NA,NA,NA,NA,NA,NA
9710,785132,SHEALY LCD&YT LANDFILL,3553 WESSINGER ROAD,CHAPIN,SC,29036,NOT AVAILABLE,NOT AVAILABLE,C&D,CLOSED,RICHLAND,45063,USA,34.1130713998253,-81.3159808000738,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45063,NA,NA,NA,NA,NA,NA
9711,785133,CITY OF COLUMBIA,2910 COLONIAL DRIVE,COLUMBIA,SC,29203,NOT AVAILABLE,(803) 733-8456,MUNICIPAL,CLOSED,RICHLAND,45079,USA,34.0280054996541,-81.0243524996681,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45079,NA,NA,NA,NA,NA,NA
9712,785134,RICHLAND COUNTY,400 POWELL ROAD,COLUMBIA,SC,29203,NOT AVAILABLE,(803) 576-2445,MUNICIPAL,CLOSED,RICHLAND,45079,USA,34.1088377000999,-80.9677225996182,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45079,NA,NA,NA,NA,NA,NA
9713,785135,INTERTAPE POLYMER,2000 S. BELTLINE BLVD.,COLUMBIA,SC,29201,NOT AVAILABLE,(803) 476-1527,MUNICIPAL,CLOSED,RICHLAND,45079,USA,33.958039499923,-80.9812363001151,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,IMAGERY,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45079,NA,NA,NA,NA,NA,NA
9714,785136,RICHLAND COUNTY SANITARY LANDFILL,400 POWELL ROAD,COLUMBIA,SC,29203,NOT AVAILABLE,(803) 576-2445,MUNICIPAL,CLOSED,RICHLAND,45079,USA,34.1088377000999,-80.9677225996182,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45079,NA,NA,NA,NA,NA,NA
9715,785137,SH WOODWASTE CDR,101 OLD DUNCAN ROAD,LEESVILLE,SC,29070,NOT AVAILABLE,(803) 532-3761,C&D,OPEN,SALUDA,45081,USA,34.0412628996631,-81.5256028998539,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,GEOCODE,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,not ARC,45081,NA,NA,NA,NA,NA,NA
9716,785138,WASTE CONNECTIONS CDR,1010 ROGERS BRIDGE RD,DUNCAN,SC,29334,NOT AVAILABLE,(864) 879-1223,C&D,OPEN,SPARTANBURG,45083,USA,34.8920030004382,-82.1444977996337,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://scdhec.gov/environment/land-management/solid-waste/solid-waste-facilities,1645488000000,IMAGERY,1650844800000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,in ARC,45083,45083023200,45083023202,45083023202,450830232005,450830232024,450830232024
